experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,threshold,signal,auc
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=-0.5421,aleatoric_sigma,0.43549374999999996
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=-0.5421,random,0.406
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=0.4276,epistemic_de,0.38998749999999993
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=0.4276,epistemic_density,0.39013749999999997
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=0.4276,aleatoric_sigma,0.4001687500000001
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=0.4276,random,0.38149374999999996
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=1.19,epistemic_de,0.40635625
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=1.19,epistemic_density,0.4043875
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=1.19,aleatoric_sigma,0.40480000000000005
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,t=1.19,random,0.41156875
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=-0.53,epistemic_de,0.391675
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=-0.53,epistemic_density,0.38415625000000003
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=-0.53,aleatoric_sigma,0.41826250000000004
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=-0.53,random,0.3897625
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=0.3868,epistemic_de,0.38826249999999995
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=0.3868,epistemic_density,0.39056875
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=0.3868,aleatoric_sigma,0.40478125
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=0.3868,random,0.38846875000000003
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=1.146,epistemic_de,0.3903625
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=1.146,epistemic_density,0.3818125
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=1.146,aleatoric_sigma,0.3891625000000001
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,t=1.146,random,0.39124374999999995
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=-0.53,epistemic_de,0.3847375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=-0.53,epistemic_density,0.39030624999999997
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=-0.53,aleatoric_sigma,0.40176249999999997
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=-0.53,random,0.38213125000000003
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=0.3868,epistemic_de,0.39206874999999997
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=0.3868,epistemic_density,0.39443124999999996
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=0.3868,aleatoric_sigma,0.40774375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=0.3868,random,0.393925
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=1.146,epistemic_de,0.39199375000000003
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=1.146,epistemic_density,0.38329375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=1.146,aleatoric_sigma,0.3883375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,t=1.146,random,0.3931375000000001
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=-0.53,epistemic_de,0.39324999999999993
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=-0.53,epistemic_density,0.3725875
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=-0.53,aleatoric_sigma,0.41029375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=-0.53,random,0.38111875
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=0.3868,epistemic_de,0.37324375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=0.3868,epistemic_density,0.37770625
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=0.3868,aleatoric_sigma,0.39026875
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=0.3868,random,0.37508125
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=1.146,epistemic_de,0.38556250000000003
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=1.146,epistemic_density,0.3818125
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=1.146,aleatoric_sigma,0.3891625000000001
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,t=1.146,random,0.39124374999999995
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=-0.6777,epistemic_de,0.41310624999999984
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=-0.6777,epistemic_density,0.40138749999999995
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=-0.6777,aleatoric_sigma,0.42679374999999997
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=-0.6777,random,0.3952562499999999
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=0.2192,epistemic_de,0.38644375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=0.2192,epistemic_density,0.38736250000000005
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=0.2192,aleatoric_sigma,0.39940000000000003
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=0.2192,random,0.3816062499999999
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=1.019,epistemic_de,0.37519375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=1.019,epistemic_density,0.37078750000000005
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=1.019,aleatoric_sigma,0.38119375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,t=1.019,random,0.390925
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=-0.6777,epistemic_de,0.4111
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=-0.6777,epistemic_density,0.396025
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=-0.6777,aleatoric_sigma,0.41914375000000004
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=-0.6777,random,0.38981875
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=0.2192,epistemic_de,0.38070624999999997
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=0.2192,epistemic_density,0.387475
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=0.2192,aleatoric_sigma,0.39872499999999994
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=0.2192,random,0.38138125
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=1.019,epistemic_de,0.37468750000000006
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=1.019,epistemic_density,0.37078750000000005
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=1.019,aleatoric_sigma,0.38119375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,t=1.019,random,0.390925
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,t=-0.53,epistemic_de,0.38515
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,t=-0.53,epistemic_density,0.3913375
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,t=-0.53,aleatoric_sigma,0.40275625000000004
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,t=-0.53,random,0.383725
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,t=0.3868,epistemic_de,0.38567500000000005
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,t=0.3868,epistemic_density,0.38983749999999995
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,t=0.3868,aleatoric_sigma,0.40434999999999993
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,t=0.3868,random,0.39000625
